measSkippedBeat, skippedBeat, drNoTrigger, checksumError, timestep (us), temperature (degC)
0, 0, 0, 0, 2000199733, 3.275000e+01
0, 0, 0, 0, 2000225733, 3.275000e+01
0, 0, 0, 0, 2000251660, 3.275000e+01
0, 0, 0, 0, 2000277715, 3.275000e+01
0, 0, 0, 0, 2000303582, 3.278125e+01
0, 0, 0, 0, 2000329582, 3.278125e+01
0, 0, 0, 0, 2000355491, 3.275000e+01
0, 0, 0, 0, 2000381536, 3.275000e+01
0, 0, 0, 0, 2000407392, 3.278125e+01
0, 0, 0, 0, 2000433415, 3.275000e+01
0, 0, 0, 0, 2000459356, 3.271875e+01
0, 0, 0, 0, 2000485283, 3.275000e+01
0, 0, 0, 0, 2000511321, 3.275000e+01
0, 0, 0, 0, 2000537199, 3.275000e+01
0, 0, 0, 0, 2000563248, 3.275000e+01
0, 0, 0, 0, 2000589128, 3.275000e+01
0, 0, 0, 0, 2000615158, 3.275000e+01
0, 0, 0, 0, 2000641045, 3.275000e+01
0, 0, 0, 0, 2000667099, 3.275000e+01
0, 0, 0, 0, 2000692971, 3.275000e+01
0, 0, 0, 0, 2000719011, 3.275000e+01
0, 0, 0, 0, 2000744892, 3.275000e+01
0, 0, 0, 0, 2000770920, 3.275000e+01
0, 0, 0, 0, 2000796805, 3.275000e+01
0, 0, 0, 0, 2000822796, 3.275000e+01
0, 0, 0, 0, 2000848724, 3.275000e+01
0, 0, 0, 0, 2000874709, 3.271875e+01
0, 0, 0, 0, 2000900698, 3.275000e+01
0, 0, 0, 0, 2000926613, 3.275000e+01
0, 0, 0, 0, 2000952597, 3.275000e+01
0, 0, 0, 0, 2000978540, 3.271875e+01
0, 0, 0, 0, 2001004556, 3.275000e+01
0, 0, 0, 0, 2001030446, 3.275000e+01
0, 0, 1, 0, 2001056466, 3.275000e+01
0, 0, 0, 0, 2001081938, 3.278125e+01
0, 0, 0, 0, 2001107888, 3.275000e+01
0, 0, 0, 0, 2001133894, 3.275000e+01
0, 0, 0, 0, 2001159757, 3.275000e+01
0, 0, 0, 0, 2001185758, 3.275000e+01
0, 0, 0, 0, 2001211709, 3.271875e+01
0, 0, 0, 0, 2001237692, 3.275000e+01
0, 0, 0, 0, 2001263586, 3.275000e+01
0, 0, 0, 0, 2001289633, 3.275000e+01
0, 0, 0, 0, 2001315514, 3.275000e+01
0, 0, 0, 0, 2001341513, 3.275000e+01
0, 0, 0, 0, 2001367437, 3.271875e+01
0, 0, 0, 0, 2001393399, 3.275000e+01
0, 0, 0, 0, 2001419438, 3.275000e+01
0, 0, 0, 0, 2001445309, 3.271875e+01
0, 0, 0, 0, 2001471325, 3.271875e+01
0, 0, 0, 0, 2001497239, 3.275000e+01
0, 0, 0, 0, 2001523252, 3.275000e+01
0, 0, 0, 0, 2001549155, 3.275000e+01
0, 0, 1, 0, 2001575167, 3.275000e+01
0, 0, 0, 0, 2001600565, 3.275000e+01
0, 0, 0, 0, 2001626531, 3.275000e+01
0, 0, 1, 0, 2001652473, 3.275000e+01
0, 0, 0, 0, 2001677964, 3.275000e+01
0, 0, 0, 0, 2001704047, 3.275000e+01
0, 0, 0, 0, 2001729904, 3.275000e+01
0, 0, 1, 0, 2001755882, 3.275000e+01
0, 0, 0, 0, 2001781399, 3.275000e+01
0, 0, 0, 0, 2001807259, 3.275000e+01
0, 0, 0, 0, 2001833293, 3.275000e+01
0, 0, 0, 0, 2001859176, 3.275000e+01
0, 0, 0, 0, 2001885185, 3.275000e+01
0, 0, 0, 0, 2001911099, 3.275000e+01
0, 0, 0, 0, 2001937142, 3.275000e+01
0, 0, 0, 0, 2001963017, 3.271875e+01
0, 0, 0, 0, 2001989023, 3.275000e+01
0, 0, 0, 0, 2002014966, 3.271875e+01
0, 0, 0, 0, 2002040954, 3.275000e+01
0, 0, 0, 0, 2002066857, 3.275000e+01
0, 0, 0, 0, 2002092819, 3.275000e+01
0, 0, 0, 0, 2002118856, 3.275000e+01
0, 0, 0, 0, 2002144749, 3.275000e+01
0, 0, 0, 0, 2002170769, 3.275000e+01
0, 0, 0, 0, 2002196671, 3.275000e+01
0, 0, 0, 0, 2002222655, 3.271875e+01
0, 0, 0, 0, 2002248599, 3.275000e+01
0, 0, 0, 0, 2002274682, 3.275000e+01
0, 0, 0, 0, 2002300541, 3.275000e+01
0, 0, 0, 0, 2002326516, 3.275000e+01
0, 0, 0, 0, 2002352460, 3.275000e+01
0, 0, 1, 0, 2002378397, 3.275000e+01
0, 0, 0, 0, 2002403923, 3.275000e+01
0, 0, 0, 0, 2002429941, 3.271875e+01
0, 0, 0, 0, 2002455846, 3.275000e+01
0, 0, 0, 0, 2002481758, 3.275000e+01
0, 0, 0, 0, 2002507792, 3.275000e+01
0, 0, 0, 0, 2002533680, 3.275000e+01
0, 0, 0, 0, 2002559645, 3.275000e+01
0, 0, 0, 0, 2002585628, 3.271875e+01
0, 0, 0, 0, 2002611567, 3.275000e+01
0, 0, 0, 0, 2002637609, 3.275000e+01
0, 0, 0, 0, 2002663482, 3.275000e+01
0, 0, 0, 0, 2002689505, 3.275000e+01
0, 0, 0, 0, 2002715413, 3.275000e+01
0, 0, 0, 0, 2002741421, 3.275000e+01
0, 0, 0, 0, 2002767333, 3.275000e+01
0, 0, 1, 0, 2002793344, 3.275000e+01
0, 0, 1, 0, 2002818801, 3.275000e+01
0, 0, 0, 0, 2002844419, 3.275000e+01
0, 0, 0, 0, 2002870282, 3.275000e+01
0, 0, 0, 0, 2002896138, 3.271875e+01
0, 0, 0, 0, 2002922143, 3.275000e+01
0, 0, 0, 0, 2002948191, 3.275000e+01
0, 0, 0, 0, 2002974049, 3.275000e+01
0, 0, 0, 0, 2002999987, 3.275000e+01
0, 0, 0, 0, 2003025972, 3.275000e+01
0, 0, 0, 0, 2003052077, 3.275000e+01
0, 0, 0, 0, 2003077940, 3.275000e+01
0, 0, 0, 0, 2003103895, 3.275000e+01
0, 0, 0, 0, 2003129786, 3.275000e+01
0, 0, 0, 0, 2003155814, 3.271875e+01
0, 0, 0, 0, 2003181720, 3.275000e+01
0, 0, 0, 0, 2003207765, 3.275000e+01
0, 0, 0, 0, 2003233642, 3.275000e+01
0, 0, 0, 0, 2003259653, 3.275000e+01
0, 0, 0, 0, 2003285727, 3.275000e+01
0, 0, 1, 0, 2003311577, 3.275000e+01
0, 0, 0, 0, 2003337049, 3.275000e+01
0, 0, 0, 0, 2003362947, 3.275000e+01
0, 0, 0, 0, 2003388954, 3.275000e+01
0, 0, 0, 0, 2003414865, 3.275000e+01
0, 0, 0, 0, 2003440907, 3.275000e+01
0, 0, 0, 0, 2003466786, 3.275000e+01
0, 0, 0, 0, 2003492740, 3.275000e+01
0, 0, 0, 0, 2003518709, 3.275000e+01
0, 0, 0, 0, 2003544693, 3.275000e+01
0, 0, 0, 0, 2003570792, 3.275000e+01
0, 0, 0, 0, 2003596651, 3.275000e+01
0, 0, 0, 0, 2003622592, 3.275000e+01
0, 0, 0, 0, 2003648511, 3.275000e+01
0, 0, 1, 0, 2003674535, 3.275000e+01
0, 0, 0, 0, 2003699936, 3.271875e+01
0, 0, 0, 0, 2003725899, 3.275000e+01
0, 0, 0, 0, 2003751942, 3.275000e+01
0, 0, 1, 0, 2003777826, 3.271875e+01
0, 0, 0, 0, 2003803333, 3.275000e+01
0, 0, 0, 0, 2003829246, 3.275000e+01
0, 0, 0, 0, 2003855288, 3.271875e+01
0, 0, 0, 0, 2003881161, 3.275000e+01
0, 0, 0, 0, 2003907165, 3.275000e+01
0, 0, 0, 0, 2003933095, 3.275000e+01
0, 0, 0, 0, 2003959077, 3.275000e+01
0, 0, 0, 0, 2003985073, 3.275000e+01
0, 0, 0, 0, 2004010974, 3.275000e+01
0, 0, 0, 0, 2004036991, 3.275000e+01
0, 0, 0, 0, 2004062890, 3.275000e+01
0, 0, 0, 0, 2004088924, 3.275000e+01
0, 0, 0, 0, 2004114815, 3.271875e+01
0, 0, 0, 0, 2004140838, 3.275000e+01
0, 0, 0, 0, 2004166753, 3.275000e+01
0, 0, 0, 0, 2004192760, 3.275000e+01
0, 0, 0, 0, 2004218664, 3.275000e+01
0, 0, 0, 0, 2004244647, 3.271875e+01
0, 0, 0, 0, 2004270773, 3.275000e+01
0, 0, 0, 0, 2004296633, 3.275000e+01
0, 0, 0, 0, 2004322551, 3.275000e+01
0, 0, 0, 0, 2004348567, 3.275000e+01
0, 0, 0, 0, 2004374474, 3.275000e+01
0, 0, 0, 0, 2004400382, 3.275000e+01
0, 0, 0, 0, 2004426422, 3.275000e+01
0, 0, 0, 0, 2004452315, 3.275000e+01
0, 0, 0, 0, 2004478352, 3.275000e+01
0, 0, 0, 0, 2004504239, 3.275000e+01
0, 0, 0, 0, 2004530280, 3.275000e+01
0, 0, 0, 0, 2004556149, 3.271875e+01
0, 0, 0, 0, 2004582167, 3.275000e+01
0, 0, 0, 0, 2004608187, 3.271875e+01
0, 0, 0, 0, 2004634046, 3.275000e+01
0, 0, 0, 0, 2004660069, 3.275000e+01
0, 0, 0, 0, 2004685959, 3.275000e+01
0, 0, 0, 0, 2004712009, 3.271875e+01
0, 0, 0, 0, 2004737879, 3.275000e+01
0, 0, 0, 0, 2004763918, 3.275000e+01
0, 0, 0, 0, 2004789817, 3.275000e+01
0, 0, 0, 0, 2004815830, 3.275000e+01
0, 0, 0, 0, 2004841738, 3.271875e+01
0, 0, 0, 0, 2004867721, 3.275000e+01
0, 0, 0, 0, 2004893851, 3.275000e+01
0, 0, 0, 0, 2004919709, 3.275000e+01
0, 0, 0, 0, 2004945581, 3.275000e+01
0, 0, 1, 0, 2004971529, 3.275000e+01
0, 0, 0, 0, 2004997050, 3.275000e+01
0, 0, 0, 0, 2005022958, 3.275000e+01
0, 0, 0, 0, 2005048997, 3.275000e+01
0, 0, 0, 0, 2005074875, 3.275000e+01
0, 0, 0, 0, 2005100884, 3.271875e+01
0, 0, 0, 0, 2005126775, 3.271875e+01
0, 0, 0, 0, 2005152742, 3.275000e+01
0, 0, 0, 0, 2005178703, 3.275000e+01
0, 0, 0, 0, 2005204698, 3.275000e+01
0, 0, 0, 0, 2005230689, 3.271875e+01
0, 0, 0, 0, 2005256588, 3.275000e+01
0, 0, 1, 0, 2005282608, 3.275000e+01
0, 0, 0, 0, 2005308015, 3.271875e+01
0, 0, 0, 0, 2005334029, 3.275000e+01
0, 0, 0, 0, 2005359981, 3.275000e+01
0, 0, 0, 0, 2005385902, 3.275000e+01
0, 0, 0, 0, 2005411860, 3.271875e+01
0, 0, 0, 0, 2005437846, 3.275000e+01
0, 0, 0, 0, 2005463832, 3.275000e+01
0, 0, 0, 0, 2005489741, 3.275000e+01
0, 0, 0, 0, 2005515780, 3.275000e+01
0, 0, 0, 0, 2005541665, 3.275000e+01
0, 0, 0, 0, 2005567676, 3.275000e+01
0, 0, 0, 0, 2005593703, 3.275000e+01
0, 0, 0, 0, 2005619609, 3.275000e+01
0, 0, 0, 0, 2005645512, 3.275000e+01
0, 0, 0, 0, 2005671498, 3.275000e+01
0, 0, 0, 0, 2005697630, 3.275000e+01
0, 0, 0, 0, 2005723494, 3.271875e+01
0, 0, 0, 0, 2005749344, 3.275000e+01
0, 0, 0, 0, 2005775336, 3.275000e+01
0, 0, 0, 0, 2005801317, 3.275000e+01
0, 0, 0, 0, 2005827218, 3.275000e+01
0, 0, 0, 0, 2005853240, 3.271875e+01
0, 0, 0, 0, 2005879163, 3.275000e+01
0, 0, 0, 0, 2005905136, 3.275000e+01
0, 0, 0, 0, 2005931069, 3.275000e+01
0, 0, 0, 0, 2005957048, 3.275000e+01
0, 0, 0, 0, 2005982999, 3.275000e+01
0, 0, 0, 0, 2006009070, 3.275000e+01
0, 0, 0, 0, 2006034924, 3.275000e+01
0, 0, 0, 0, 2006060895, 3.271875e+01
0, 0, 0, 0, 2006087026, 3.275000e+01
0, 0, 0, 0, 2006112888, 3.275000e+01
0, 0, 0, 0, 2006138820, 3.275000e+01
0, 0, 0, 0, 2006164723, 3.275000e+01
0, 0, 0, 0, 2006190739, 3.275000e+01
0, 0, 0, 0, 2006216633, 3.271875e+01
0, 0, 0, 0, 2006242666, 3.275000e+01
0, 0, 0, 0, 2006268559, 3.275000e+01
0, 0, 1, 0, 2006294583, 3.275000e+01
0, 0, 0, 0, 2006319989, 3.271875e+01
0, 0, 0, 0, 2006345973, 3.275000e+01
0, 0, 0, 0, 2006372102, 3.271875e+01
0, 0, 0, 0, 2006397955, 3.275000e+01
0, 0, 0, 0, 2006423910, 3.275000e+01
0, 0, 0, 0, 2006449792, 3.275000e+01
0, 0, 0, 0, 2006475807, 3.275000e+01
0, 0, 0, 0, 2006501821, 3.275000e+01
0, 0, 0, 0, 2006527731, 3.275000e+01
0, 0, 0, 0, 2006553632, 3.271875e+01
0, 0, 0, 0, 2006579663, 3.271875e+01
0, 0, 0, 0, 2006605565, 3.275000e+01
0, 0, 0, 0, 2006631523, 3.275000e+01
0, 0, 0, 0, 2006657477, 3.275000e+01
0, 0, 0, 0, 2006683442, 3.275000e+01
0, 0, 0, 0, 2006708969, 3.275000e+01
0, 0, 0, 0, 2006734868, 3.275000e+01
0, 0, 0, 0, 2006760915, 3.275000e+01
0, 0, 0, 0, 2006786782, 3.275000e+01
0, 0, 0, 0, 2006812784, 3.275000e+01
0, 0, 0, 0, 2006838913, 3.275000e+01
0, 0, 0, 0, 2006864775, 3.271875e+01
0, 0, 0, 0, 2006890691, 3.275000e+01
0, 0, 0, 0, 2006916600, 3.275000e+01
0, 0, 0, 0, 2006942642, 3.275000e+01
0, 0, 0, 0, 2006968510, 3.275000e+01
0, 0, 0, 0, 2006994538, 3.275000e+01
0, 0, 0, 0, 2007020608, 3.271875e+01
0, 0, 0, 0, 2007046490, 3.271875e+01
0, 0, 0, 0, 2007071938, 3.275000e+01
0, 0, 0, 0, 2007097847, 3.271875e+01
0, 0, 0, 0, 2007123883, 3.271875e+01
0, 0, 0, 0, 2007149784, 3.275000e+01
0, 0, 0, 0, 2007175787, 3.275000e+01
0, 0, 0, 0, 2007201698, 3.275000e+01
0, 0, 0, 0, 2007227723, 3.271875e+01
0, 0, 0, 0, 2007253619, 3.271875e+01
0, 0, 0, 0, 2007279665, 3.275000e+01
0, 0, 0, 0, 2007305541, 3.275000e+01
0, 0, 0, 0, 2007331526, 3.275000e+01
0, 0, 0, 0, 2007357502, 3.271875e+01
0, 0, 0, 0, 2007383414, 3.275000e+01
0, 0, 0, 0, 2007409439, 3.275000e+01
0, 0, 0, 0, 2007435341, 3.271875e+01
0, 0, 0, 0, 2007461362, 3.275000e+01
0, 0, 0, 0, 2007487310, 3.275000e+01
0, 0, 0, 0, 2007513289, 3.275000e+01
0, 0, 0, 0, 2007539177, 3.271875e+01
0, 0, 0, 0, 2007565184, 3.271875e+01
0, 0, 0, 0, 2007591097, 3.275000e+01
0, 0, 0, 0, 2007617113, 3.275000e+01
0, 0, 0, 0, 2007643017, 3.275000e+01
0, 0, 0, 0, 2007669045, 3.271875e+01
0, 0, 0, 0, 2007694950, 3.271875e+01
0, 0, 0, 0, 2007720935, 3.271875e+01
0, 0, 0, 0, 2007746939, 3.271875e+01
0, 0, 0, 0, 2007772881, 3.275000e+01
0, 0, 1, 0, 2007798837, 3.275000e+01
0, 0, 0, 0, 2007824238, 3.275000e+01
0, 0, 0, 0, 2007850289, 3.271875e+01
0, 0, 0, 0, 2007876166, 3.271875e+01
0, 0, 0, 0, 2007902171, 3.271875e+01
0, 0, 0, 0, 2007928092, 3.275000e+01
0, 0, 0, 0, 2007954080, 3.275000e+01
0, 0, 0, 0, 2007980070, 3.275000e+01
0, 0, 0, 0, 2008005978, 3.271875e+01
0, 0, 0, 0, 2008031963, 3.275000e+01
0, 0, 0, 0, 2008057912, 3.275000e+01
0, 0, 0, 0, 2008083903, 3.275000e+01
0, 0, 0, 0, 2008109831, 3.275000e+01
0, 0, 0, 0, 2008135868, 3.275000e+01
0, 0, 0, 0, 2008161745, 3.275000e+01
0, 0, 0, 0, 2008187786, 3.271875e+01
0, 0, 0, 0, 2008213678, 3.275000e+01
0, 0, 0, 0, 2008239627, 3.275000e+01
0, 0, 0, 0, 2008265591, 3.275000e+01
0, 0, 0, 0, 2008291579, 3.271875e+01
0, 0, 0, 0, 2008317576, 3.275000e+01
0, 0, 0, 0, 2008343597, 3.278125e+01
0, 0, 0, 0, 2008369480, 3.275000e+01
0, 0, 0, 0, 2008395406, 3.275000e+01
0, 0, 0, 0, 2008421431, 3.275000e+01
0, 0, 0, 0, 2008447325, 3.271875e+01
0, 0, 1, 0, 2008473412, 3.275000e+01
0, 0, 0, 0, 2008498812, 3.275000e+01
0, 0, 0, 0, 2008524707, 3.275000e+01
0, 0, 0, 0, 2008550716, 3.271875e+01
0, 0, 0, 0, 2008576624, 3.271875e+01
0, 0, 0, 0, 2008602665, 3.271875e+01
0, 0, 0, 0, 2008628548, 3.275000e+01
0, 0, 0, 0, 2008654557, 3.275000e+01
0, 0, 1, 0, 2008680471, 3.275000e+01
0, 0, 0, 0, 2008705947, 3.275000e+01
0, 0, 0, 0, 2008731979, 3.275000e+01
0, 0, 0, 0, 2008757858, 3.275000e+01
0, 0, 0, 0, 2008783867, 3.275000e+01
0, 0, 0, 0, 2008809769, 3.271875e+01
0, 0, 0, 0, 2008835788, 3.275000e+01
0, 0, 0, 0, 2008861736, 3.275000e+01
0, 0, 0, 0, 2008887704, 3.275000e+01
0, 0, 0, 0, 2008913718, 3.275000e+01
0, 0, 0, 0, 2008939600, 3.271875e+01
0, 0, 0, 0, 2008965732, 3.275000e+01
0, 0, 0, 0, 2008991589, 3.275000e+01
0, 0, 0, 0, 2009017454, 3.275000e+01
0, 0, 0, 0, 2009043436, 3.275000e+01
0, 0, 0, 0, 2009069421, 3.271875e+01
0, 0, 0, 0, 2009095484, 3.271875e+01
0, 0, 0, 0, 2009121348, 3.275000e+01
0, 0, 0, 0, 2009147360, 3.271875e+01
0, 0, 0, 0, 2009173267, 3.271875e+01
0, 0, 0, 0, 2009199197, 3.275000e+01
0, 0, 0, 0, 2009225184, 3.275000e+01
0, 0, 0, 0, 2009251088, 3.271875e+01
0, 0, 0, 0, 2009277133, 3.271875e+01
0, 0, 1, 0, 2009303014, 3.275000e+01
0, 0, 0, 0, 2009328464, 3.275000e+01
0, 0, 0, 0, 2009354468, 3.271875e+01
0, 0, 1, 0, 2009380451, 3.271875e+01
0, 0, 0, 0, 2009405899, 3.275000e+01
0, 0, 0, 0, 2009431848, 3.271875e+01
0, 0, 0, 0, 2009457780, 3.271875e+01
0, 0, 0, 0, 2009483792, 3.275000e+01
0, 0, 0, 0, 2009509744, 3.275000e+01
0, 0, 0, 0, 2009535708, 3.271875e+01
0, 0, 0, 0, 2009561625, 3.271875e+01
0, 0, 0, 0, 2009587633, 3.275000e+01
0, 0, 0, 0, 2009613528, 3.275000e+01
0, 0, 0, 0, 2009639541, 3.275000e+01
0, 0, 0, 0, 2009665478, 3.275000e+01
0, 0, 0, 0, 2009691469, 3.271875e+01
0, 0, 0, 0, 2009717371, 3.275000e+01
0, 0, 0, 0, 2009743392, 3.275000e+01
0, 0, 0, 0, 2009769283, 3.275000e+01
0, 0, 0, 0, 2009795291, 3.271875e+01
0, 0, 0, 0, 2009821212, 3.275000e+01
0, 0, 0, 0, 2009847198, 3.275000e+01
0, 0, 0, 0, 2009873197, 3.275000e+01
0, 0, 0, 0, 2009899097, 3.271875e+01
0, 0, 0, 0, 2009925116, 3.271875e+01
0, 0, 0, 0, 2009951059, 3.271875e+01
0, 0, 0, 0, 2009977042, 3.275000e+01
0, 0, 0, 0, 2010002949, 3.271875e+01
0, 0, 0, 0, 2010028995, 3.275000e+01
0, 0, 0, 0, 2010054864, 3.271875e+01
0, 0, 0, 0, 2010080900, 3.275000e+01
0, 0, 0, 0, 2010106793, 3.275000e+01
0, 0, 0, 0, 2010132768, 3.275000e+01
0, 0, 0, 0, 2010158703, 3.271875e+01
0, 0, 0, 0, 2010184693, 3.271875e+01
0, 0, 0, 0, 2010210728, 3.275000e+01
0, 0, 0, 0, 2010236597, 3.275000e+01
0, 0, 0, 0, 2010262632, 3.275000e+01
0, 0, 0, 0, 2010288517, 3.275000e+01
0, 0, 0, 0, 2010314512, 3.271875e+01
0, 0, 0, 0, 2010340539, 3.271875e+01
0, 0, 0, 0, 2010366427, 3.271875e+01
0, 0, 0, 0, 2010392367, 3.275000e+01
0, 0, 0, 0, 2010418405, 3.271875e+01
0, 0, 0, 0, 2010444288, 3.271875e+01
0, 0, 0, 0, 2010470284, 3.275000e+01
0, 0, 0, 0, 2010496390, 3.275000e+01
0, 0, 0, 0, 2010522252, 3.271875e+01
0, 0, 0, 0, 2010548191, 3.271875e+01
0, 0, 0, 0, 2010574198, 3.271875e+01
0, 0, 0, 0, 2010600072, 3.275000e+01
0, 0, 0, 0, 2010626016, 3.275000e+01
0, 0, 1, 0, 2010652034, 3.271875e+01
0, 0, 0, 0, 2010677599, 3.275000e+01
0, 0, 0, 0, 2010703457, 3.275000e+01
0, 0, 1, 0, 2010729355, 3.275000e+01
0, 0, 0, 0, 2010754838, 3.275000e+01
0, 0, 0, 0, 2010780917, 3.275000e+01
0, 0, 0, 0, 2010806782, 3.271875e+01
0, 0, 0, 0, 2010832756, 3.275000e+01
0, 0, 0, 0, 2010858834, 3.271875e+01
0, 0, 0, 0, 2010884692, 3.275000e+01
0, 0, 0, 0, 2010910588, 3.275000e+01
0, 0, 0, 0, 2010936577, 3.275000e+01
0, 0, 0, 0, 2010962570, 3.275000e+01
0, 0, 0, 0, 2010988466, 3.271875e+01
0, 0, 0, 0, 2011014493, 3.275000e+01
0, 0, 0, 0, 2011040401, 3.275000e+01
0, 0, 0, 0, 2011065922, 3.271875e+01
0, 0, 0, 0, 2011091831, 3.271875e+01
0, 0, 0, 0, 2011117826, 3.275000e+01
0, 0, 0, 0, 2011143821, 3.275000e+01
0, 0, 0, 0, 2011169721, 3.275000e+01
0, 0, 0, 0, 2011195711, 3.275000e+01
0, 0, 0, 0, 2011221641, 3.275000e+01
0, 0, 0, 0, 2011247667, 3.275000e+01
0, 0, 1, 0, 2011273565, 3.275000e+01
0, 0, 0, 0, 2011299035, 3.275000e+01
0, 0, 0, 0, 2011325068, 3.271875e+01
0, 0, 0, 0, 2011350955, 3.278125e+01
0, 0, 0, 0, 2011376990, 3.275000e+01
0, 0, 0, 0, 2011402883, 3.275000e+01
0, 0, 0, 0, 2011428904, 3.275000e+01
0, 0, 0, 0, 2011454795, 3.275000e+01
0, 0, 0, 0, 2011480806, 3.275000e+01
0, 0, 0, 0, 2011506715, 3.275000e+01
0, 0, 0, 0, 2011532732, 3.271875e+01
0, 0, 0, 0, 2011558643, 3.275000e+01
0, 0, 0, 0, 2011584655, 3.275000e+01
0, 0, 0, 0, 2011610552, 3.275000e+01
0, 0, 0, 0, 2011636520, 3.275000e+01
0, 0, 0, 0, 2011662481, 3.271875e+01
0, 0, 0, 0, 2011688476, 3.275000e+01
0, 0, 0, 0, 2011714602, 3.275000e+01
0, 0, 0, 0, 2011740452, 3.275000e+01
0, 0, 0, 0, 2011766416, 3.271875e+01
0, 0, 0, 0, 2011792295, 3.271875e+01
0, 0, 0, 0, 2011818305, 3.271875e+01
0, 0, 0, 0, 2011844217, 3.271875e+01
0, 0, 0, 0, 2011870260, 3.275000e+01
0, 0, 0, 0, 2011896141, 3.275000e+01
0, 0, 0, 0, 2011922142, 3.275000e+01
0, 0, 0, 0, 2011948202, 3.275000e+01
0, 0, 0, 0, 2011974060, 3.271875e+01
0, 0, 0, 0, 2012000070, 3.275000e+01
0, 0, 1, 0, 2012025953, 3.275000e+01
0, 0, 0, 0, 2012051460, 3.275000e+01
0, 0, 1, 0, 2012077369, 3.275000e+01
0, 0, 0, 0, 2012102830, 3.275000e+01
0, 0, 0, 0, 2012128820, 3.275000e+01
0, 0, 0, 0, 2012154758, 3.275000e+01
0, 0, 0, 0, 2012180295, 3.271875e+01
0, 0, 0, 0, 2012205710, 3.275000e+01
0, 0, 0, 0, 2012231644, 3.271875e+01
0, 0, 0, 0, 2012257665, 3.271875e+01
0, 0, 0, 0, 2012283566, 3.275000e+01
0, 0, 0, 0, 2012309583, 3.275000e+01
0, 0, 0, 0, 2012335476, 3.275000e+01
0, 0, 0, 0, 2012361525, 3.275000e+01
0, 0, 0, 0, 2012387401, 3.275000e+01
0, 0, 0, 0, 2012413390, 3.271875e+01
0, 0, 0, 0, 2012439519, 3.271875e+01
0, 0, 0, 0, 2012465372, 3.275000e+01
0, 0, 0, 0, 2012491321, 3.275000e+01
0, 0, 0, 0, 2012517212, 3.275000e+01
0, 0, 0, 0, 2012543236, 3.271875e+01
0, 0, 0, 0, 2012569133, 3.275000e+01
0, 0, 0, 0, 2012595173, 3.275000e+01
0, 0, 0, 0, 2012621055, 3.271875e+01
0, 0, 0, 0, 2012647073, 3.275000e+01
0, 0, 0, 0, 2012672979, 3.271875e+01
0, 0, 0, 0, 2012698994, 3.271875e+01
0, 0, 0, 0, 2012725065, 3.271875e+01
0, 0, 0, 0, 2012750919, 3.271875e+01
0, 0, 0, 0, 2012776830, 3.275000e+01
0, 0, 0, 0, 2012802825, 3.275000e+01
0, 0, 0, 0, 2012828819, 3.275000e+01
0, 0, 0, 0, 2012854716, 3.271875e+01
0, 0, 0, 0, 2012880731, 3.275000e+01
0, 0, 0, 0, 2012906691, 3.275000e+01
0, 0, 0, 0, 2012932657, 3.271875e+01
0, 0, 0, 0, 2012958728, 3.271875e+01
0, 0, 0, 0, 2012984589, 3.275000e+01
0, 0, 0, 0, 2013010487, 3.271875e+01
0, 0, 0, 0, 2013036497, 3.275000e+01
0, 0, 0, 0, 2013062481, 3.275000e+01
0, 0, 0, 0, 2013088401, 3.275000e+01
0, 0, 0, 0, 2013114444, 3.271875e+01
0, 0, 0, 0, 2013140305, 3.275000e+01
0, 0, 0, 0, 2013166321, 3.275000e+01
0, 0, 0, 0, 2013192346, 3.275000e+01
0, 0, 0, 0, 2013218242, 3.271875e+01
0, 0, 0, 0, 2013244163, 3.275000e+01
0, 0, 0, 0, 2013270144, 3.271875e+01
0, 0, 0, 0, 2013296210, 3.271875e+01
0, 0, 0, 0, 2013322096, 3.275000e+01
0, 0, 0, 0, 2013347996, 3.275000e+01
0, 0, 0, 0, 2013374046, 3.275000e+01
0, 0, 0, 0, 2013399932, 3.275000e+01
0, 0, 0, 0, 2013425902, 3.275000e+01
0, 0, 0, 0, 2013451845, 3.275000e+01
0, 0, 0, 0, 2013477828, 3.275000e+01
0, 0, 0, 0, 2013503834, 3.275000e+01
0, 0, 0, 0, 2013529731, 3.275000e+01
0, 0, 0, 0, 2013555727, 3.275000e+01
0, 0, 0, 0, 2013581798, 3.271875e+01
0, 0, 0, 0, 2013607682, 3.275000e+01
0, 0, 0, 0, 2013633696, 3.275000e+01
0, 0, 0, 0, 2013659596, 3.275000e+01
0, 0, 0, 0, 2013685500, 3.275000e+01
0, 0, 0, 0, 2013711539, 3.271875e+01
0, 0, 0, 0, 2013737430, 3.271875e+01
0, 0, 0, 0, 2013763393, 3.275000e+01
0, 0, 0, 0, 2013789350, 3.275000e+01
0, 0, 0, 0, 2013815310, 3.275000e+01
0, 0, 0, 0, 2013841331, 3.275000e+01
0, 0, 0, 0, 2013867231, 3.275000e+01
0, 0, 0, 0, 2013893245, 3.275000e+01
0, 0, 0, 0, 2013919157, 3.275000e+01
0, 0, 0, 0, 2013945223, 3.275000e+01
0, 0, 0, 0, 2013971074, 3.271875e+01
0, 0, 0, 0, 2013997090, 3.275000e+01
0, 0, 0, 0, 2014023008, 3.275000e+01
0, 0, 0, 0, 2014049046, 3.271875e+01
0, 0, 0, 0, 2014074912, 3.275000e+01
